identifier	gene_symbol	chromosome	status	n_obs	molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	description	predicted_prob
AT3G06820.2	F4JC55	3	canonical	33.0	44.41133410000006	-0.4133333333333333	5.910311698913574	100.0	60.5137	Mov34/MPN/PAD-1 family protein	0.99999917
AT3G06830.1	PME23	3	canonical	38.0	61.88551160000009	-0.1901408450704226	8.87363796234131	2.77	2.9947	Plant invertase/pectin methylesterase inhibitor superfamily	0.3433331
AT3G06850.1	ODB2	3	canonical	81.0	52.70580690000004	-0.0718426501035197	6.293463325500488	100.0	816.4866	2-oxoacid dehydrogenases acyltransferase family protein	0.9933325
AT3G06860.1	MFP2	3	canonical	233.0	78.83914420000052	0.0132413793103448	9.244846916198728	100.0	1249.425	multifunctional protein 2	0.99999917
AT3G06868.1	Q0WM46	3	canonical	18.0	39.36636300000008	-0.5826558265582656	9.712887382507322	96.88	34.7996	vitellogenin-like protein	0.70999944
AT3G06880.1	F4JD68	3	canonical	6.0	141.40833840000087	-0.194290245836637	6.662462043762208	95.86	111.4685	Transducin/WD40 repeat-like superfamily protein	0.99666584
AT3G06910.1	ULP1A	3	canonical	15.0	58.16844370000011	-0.5376494023904378	8.589396858215334	99.93	49.7448	UB-like protease 1A	0.99999917
AT3G06920.1	PP217	3	canonical	60.0	98.33757170000072	-0.1879448909299653	6.522183418273925	99.88	28.893	Tetratricopeptide repeat (TPR)-like superfamily protein	0.99999917
AT3G06930.1	ANM13	3	canonical	66.0	59.78599680000015	-0.2400749063670414	5.018451118469237	99.95	125.6056	protein arginine methyltransferase 4B	0.99666584
AT3G06950.1	A1A6J3	3	canonical	10.0	36.209152800000005	-0.1743034055727555	8.953901100158692	99.93	88.8035	Pseudouridine synthase family protein	0.9833325
AT3G06960.1	TGD4	3	canonical	25.0	52.82153240000015	-0.1252609603340296	6.362977409362792	100.0	81.6692	pigment defective 320	0.99666584
AT3G06980.1	RH50	3	canonical	59.0	87.42758220000049	-0.6892445582586422	7.5590970993042	99.95	184.6712	DEA(D/H)-box RNA helicase family protein	0.96333253
AT3G06985.1	DEF73	3	canonical	2.0	7.8133409	0.6457142857142856	5.004298210144043	38.83	78.682	low-molecular-weight cysteine-rich 44	0.23333319
AT3G07010.1	PLY8	3	canonical	44.0	46.17369900000008	-0.2591346153846157	8.635362815856933	99.98	479.8305	Pectin lyase-like superfamily protein	0.99666584
AT3G07020.1	U80A2	3	canonical	64.0	69.32034540000019	-0.2408163265306121	6.274706459045409	100.0	157.2276	UDP-Glycosyltransferase superfamily protein	0.99666584
AT3G07030.2	A0A1I9LSC2	3	canonical	35.0	42.97835449999984	-1.3295566502463023	9.623147392272948	99.96	152.5267	Alba DNA/RNA-binding protein	0.9699992
AT3G07040.1	RPM1	3	canonical	14.0	106.8815342000007	-0.2047516198704101	8.58333683013916	94.38	67.9499	NB-ARC domain-containing disease resistance protein	0.9799992
AT3G07050.1	NSN1	3	canonical	108.0	65.7847519000002	-0.7544673539518889	8.670949363708495	100.0	658.6995	GTP-binding family protein	0.99999917
AT3G07060.1	F4JD91	3	canonical	57.0	87.02475900000056	-0.2801033591731268	5.322539710998535	99.96	47.9708	NHL domain-containing protein	0.99666584
AT3G07070.1	PBL26	3	canonical	17.0	46.06634910000015	-0.4724637681159417	5.3505044937133786	65.77	368.8457	Protein kinase superfamily protein	0.97666585
AT3G07080.1	Q9SFT8	3	canonical	5.0	47.68091740000008	0.4760273972602745	5.256606483459472	99.89	101.9513	EamA-like transporter family	0.91999924
AT3G07090.1	Q9SFT9	3	canonical	44.0	28.845650399999972	-0.1860377358490568	5.553590202331542	99.98	2349.1005	PPPDE putative thiol peptidase family protein	0.99666584
AT3G07100.1	SC24A	3	canonical	101.0	113.95891640000092	-0.3019267822736015	8.0708776473999	100.0	209.3419	Sec23/Sec24 protein transport family protein	0.99666584
AT3G07110.1	R13A1	3	canonical	83.0	23.46560670000001	-0.3868932038834953	10.413336372375486	100.0	1076.9569	Ribosomal protein L13 family protein	0.9799992
AT3G07120.1	Q9SFU2	3	canonical	10.0	39.4511956	-0.69861111111111	4.741531562805175	92.31	74.7334	RING/U-box superfamily protein	0.67666614
AT3G07130.1	PPA15	3	canonical	18.0	60.43436000000012	-0.324812030075188	5.715183448791504	99.52	84.6024	purple acid phosphatase 15	0.9733325
AT3G07140.1	Q949U5	3	canonical	29.0	72.16572920000044	-0.156521739130435	6.408846473693848	99.98	79.5323	GPI transamidase component Gpi16 subunit family protein	0.99999917
AT3G07160.1	CALS9	3	canonical	130.0	217.08452109999908	-0.0253968253968245	8.708341026306151	100.0	179.6903	glucan synthase-like 10	0.99666584
AT3G07170.1	Q9SFU7	3	canonical	27.0	22.682241599999998	-1.054187192118226	9.661763954162598	100.0	95.661	Sterile alpha motif (SAM) domain-containing protein	0.99999917
AT3G07180.1	Q8W4D7	3	canonical	37.0	67.12818630000022	-0.2430717863105178	6.4860338211059565	100.0	99.9758	GPI transamidase component PIG-S-like protein	0.99666584
AT3G07190.1	Q9SFU9	3	canonical	4.0	25.040368600000043	-0.1404545454545458	9.247296714782712	99.91	56.9911	B-cell receptor-associated protein 31-like protein	0.9799992
AT3G07195.1	Q6NLZ1	3	canonical	15.0	24.01320209999998	-1.1928888888888889	9.966054725646972	91.64	437.4659	RPM1-interacting protein 4 (RIN4) family protein	0.836666
AT3G07200.1	Q9SFV0	3	canonical	9.0	20.08981990000002	-0.5379120879120881	9.75698375701904	99.89	191.8342	RING/U-box superfamily protein	0.89999926
AT3G07210.1	Q9SFV1	3	canonical	13.0	59.80055180000022	-0.4868372943327242	8.040964317321777	99.96	58.2532	hypothetical protein	0.9833325
AT3G07220.1	FHA2	3	canonical	32.0	35.99295839999998	-0.593125	5.738885307312012	100.0	274.0254	SMAD/FHA domain-containing protein	0.9699992
AT3G07230.1	Q9SFV3	3	canonical	24.0	5.304947100000002	-1.3413043478260869	9.520900535583491	100.0	1800.3044	wound-responsive protein-like protein	0.79999936
AT3G07250.1	F4JED3	3	canonical	3.0	76.98541300000024	-0.7499261447562771	4.8600976943969725	26.39	55.0222	RNA-binding (RRM-RBD-RNP motif) domain nuclear transport factor 2 family protein	0.66666615
AT3G07255.1	A0A1I9LNF2	3	canonical	8.0	31.450380300000024	-0.695221843003413	5.936059761047363	57.06	216.0635	nuclear transport factor 2/RNA recognition motif protein	0.68666613
AT3G07270.1	GCH1	3	canonical	9.0	51.37960020000009	-0.0798283261802574	6.961776161193847	100.0	135.7993	GTP cyclohydrolase I	0.9933325
AT3G07290.1	PP218	3	canonical	2.0	98.05770690000064	0.102954545454545	7.354249382019043	99.77	34.9671	Pentatricopeptide repeat (PPR) superfamily protein	0.8933326
AT3G07300.1	Q9SFW0	3	canonical	25.0	43.59832460000008	0.0874692874692874	5.540460395812987	100.0	81.6074	NagB/RpiA/CoA transferase-like superfamily protein	0.99999917
AT3G07310.1	Q9S7A6	3	canonical	8.0	41.36764870000007	-0.3190217391304351	8.460137748718264	99.89	220.7095	phosphoserine aminotransferase%2C putative (DUF760)	0.97666585
AT3G07320.1	Q9SRT4	3	canonical	42.0	50.60324209999999	-0.1426086956521738	8.783575630187986	99.88	439.7432	O-Glycosyl hydrolases family 17 protein	0.9799992
AT3G07330.1	CSLC6	3	canonical	27.0	78.3704336000005	0.1010263929618766	8.991744041442871	100.0	219.763	Cellulose-synthase-like C6	0.96333253
AT3G07340.1	BH062	3	canonical	9.0	50.24674180000012	-0.5938596491228066	6.249469947814942	98.75	182.3967	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	0.93333256
AT3G07360.1	PUB9	3	canonical	19.0	51.27860140000004	-0.3084782608695656	8.583078956604005	99.98	470.0218	plant U-box 9	0.99666584
AT3G07370.1	CHIP	3	canonical	9.0	31.655021000000037	-0.4374100719424463	6.14687557220459	100.0	120.6769	carboxyl terminus of HSC70-interacting protein	0.99999917
AT3G07390.1	AIR12	3	canonical	23.0	27.92610559999999	0.1366300366300367	8.369688606262208	100.0	2868.0867	auxin-induced in root cultures-like protein	0.99999917
AT3G07400.1	Q9SRS6	3	canonical	25.0	110.85743110000068	-0.2446660019940167	8.168547248840333	99.98	68.1289	lipase class 3 family protein	0.99999917
AT3G07410.1	RAA5B	3	canonical	23.0	24.319884400000017	-0.363594470046083	4.74011058807373	99.98	459.0259	RAB GTPase homolog A5B	0.99999917
AT3G07420.1	SYNC2	3	canonical	56.0	71.36292660000032	-0.3332288401253917	8.999931526184085	99.75	355.3089	asparaginyl-tRNA synthetase 2	0.9933325
AT3G07430.1	YMG11	3	canonical	7.0	24.92179580000001	0.3629310344827584	10.665665626525882	100.0	922.4004	YGGT family protein	0.9833325
AT3G07440.1	Q9SRS2	3	canonical	15.0	28.5444815	-1.4361702127659577	9.354056358337402	99.96	118.3549	hypothetical protein	0.98666584
AT3G07460.1	Q8L7K5	3	canonical	13.0	19.438158599999998	0.268361581920904	4.876467323303221	100.0	739.1433	transmembrane protein%2C putative (Protein of unknown function%2C DUF538)	0.97666585
AT3G07470.1	Q94AG1	3	canonical	15.0	18.7785143	0.3224852071005917	5.168847084045408	99.96	476.094	transmembrane protein%2C putative (Protein of unknown function%2C DUF538)	0.9799992
AT3G07480.1	Q9SRR8	3	canonical	32.0	17.60199899999999	-0.2748427672955975	7.7471204757690435	100.0	1031.2642	2Fe-2S ferredoxin-like superfamily protein	0.9833325
AT3G07530.1	F4JEH2	3	canonical	9.0	77.18484530000043	0.0045779685264663	5.178907585144042	99.86	24.9251	integrator complex subunit	0.9799992
AT3G07540.1	FH10	3	canonical	47.0	93.0105329000007	-0.4023781212841842	8.770359611511232	99.89	407.9034	Actin-binding FH2 (formin homology 2) family protein	0.99666584
AT3G07550.1	FBL12	3	canonical	7.0	43.67685339999999	0.0668354430379745	6.261519813537597	99.96	101.1675	RNI-like superfamily protein	0.99999917
AT3G07565.1	Q84WV3	3	canonical	11.0	27.99311420000001	-0.6775193798449607	8.74289608001709	99.98	127.2518	histone H2A deubiquitinase (DUF3755)	0.9833325
AT3G07568.1	Q8W482	3	canonical	5.0	7.5804834	-0.1470588235294118	5.684888267517089	99.98	154.1751	fanconi anemia group D2 protein	0.9699992
AT3G07570.1	B561K	3	canonical	9.0	40.443612199999954	0.2178861788617884	9.873220252990723	99.96	256.3059	Cytochrome b561/ferric reductase transmembrane with DOMON related domain-containing protein	0.9899992
AT3G07580.1	Q6NME2	3	canonical	7.0	16.108812899999993	-1.0426573426573422	9.715466117858885	99.72	45.717	hypothetical protein	0.6066662
AT3G07590.1	SMD1A	3	canonical	12.0	12.599667899999984	-0.4684210526315788	11.226218223571776	99.95	301.1432	Small nuclear ribonucleoprotein family protein	0.9399992
AT3G07610.1	JMJ25	3	canonical	93.0	116.25168540000053	-0.7592015579357337	7.96650333404541	100.0	62.5795	Transcription factor jumonji (jmjC) domain-containing protein	0.99999917
AT3G07620.1	W8Q376	3	canonical	6.0	53.33375199999997	-0.2348583877995644	8.297161674499513	26.65	28.8931	glycosyltransferase	0.55666625
AT3G07630.1	AROD2	3	canonical	34.0	42.11465100000009	-0.1511811023622052	7.670672035217286	99.95	135.2108	arogenate dehydratase 2	0.9699992
AT3G07640.1	Q8L8V4	3	canonical	36.0	27.027572600000028	-0.1742738589211618	6.101006507873534	99.96	209.8037	period circadian protein	0.9933325
AT3G07650.1	COL9	3	canonical	9.0	40.75370690000005	-0.6779569892473123	5.893430519104004	99.89	253.1892	CONSTANS-like 9	0.99666584
AT3G07660.1	Q0WUY5	3	canonical	144.0	90.0747250000004	-0.7493460166468506	6.42771701812744	100.0	127.2164	flocculation protein (DUF1296)	0.99999917
AT3G07670.1	Q9S7D2	3	canonical	37.0	57.6132577000001	-0.3805555555555555	8.253774452209473	99.91	89.8342	Rubisco methyltransferase family protein	0.99666584
AT3G07680.1	P24B2	3	canonical	23.0	24.33034640000001	-0.2735576923076925	5.9263402938842775	100.0	495.0014	emp24/gp25L/p24 family/GOLD family protein	0.99999917
AT3G07690.2	GPDH2	3	canonical	26.0	51.395062600000045	-0.1076754385964913	6.850144386291503	100.0	104.6709	6-phosphogluconate dehydrogenase family protein	0.99999917
AT3G07700.1	AB1K7	3	canonical	51.0	78.27776170000033	-0.220143884892086	9.125709342956544	99.96	427.9911	Protein kinase superfamily protein	0.99999917
AT3G07720.1	Q9S7W4	3	canonical	50.0	35.6854751	-0.351975683890578	5.067730522155761	99.96	1389.5734	Galactose oxidase/kelch repeat superfamily protein	0.9799992
AT3G07730.1	Q9S7X5	3	canonical	7.0	55.318648800000126	-0.9393234672304428	5.498683738708496	98.84	149.1756	hypothetical protein	0.96333253
AT3G07740.1	TAD2A	3	canonical	37.0	62.04125800000013	-0.6257299270072983	7.854199409484862	99.96	103.7649	ADA2 2A	0.99999917
AT3G07750.1	Q9FPI0	3	canonical	21.0	29.96151320000005	-0.0006993006993006	4.694298362731933	99.91	82.4854	3'-5'-exoribonuclease family protein	0.9033326
AT3G07770.1	HS906	3	canonical	244.0	90.56576150000048	-0.5989987484355436	5.259221076965332	100.0	300.5107	HEAT SHOCK PROTEIN 89.1	0.99999917
AT3G07780.1	OBE1	3	canonical	39.0	64.15864410000019	-0.563604240282686	6.7055459976196286	100.0	905.8398	potyvirus VPg interacting protein (DUF1423)	0.99999917
AT3G07790.1	Q9S7V6	3	canonical	45.0	56.81058010000015	-0.9350393700787398	9.051828575134277	100.0	247.8168	DGCR14-like protein	0.99999917
AT3G07800.1	KITHA	3	canonical	9.0	26.078795300000024	0.0050420168067226	6.517863655090332	99.96	1243.2279	Thymidine kinase	0.98666584
AT3G07810.1	Q8W555	3	canonical	40.0	51.87086419999997	-0.5548582995951423	8.417266273498537	100.0	314.3947	RNA-binding (RRM/RBD/RNP motifs) family protein	0.99666584
AT3G07820.1	Q9SFD2	3	canonical	20.0	41.68102720000002	-0.1258312020460357	7.0323701858520495	25.75	13167.36	Pectin lyase-like superfamily protein	0.9566659
AT3G07830.1	Q9SFD1	3	canonical	34.0	42.912783200000014	-0.1030226700251888	8.923407554626465	21.4	550.7069	Pectin lyase-like superfamily protein	0.9799992
AT3G07850.1	PGLR2	3	canonical	195.0	45.59981759999999	-0.0083333333333332	8.634718132019042	25.42	12472.8299	Pectin lyase-like superfamily protein	0.8899993
AT3G07860.1	U1125	3	canonical	5.0	18.6724731	-0.4503030303030302	9.75440502166748	99.98	245.1641	Ubiquitin-like superfamily protein	0.9566659
AT3G07880.1	GDIR	3	canonical	46.0	27.23084930000002	-0.8483333333333333	4.726185035705566	100.0	815.6462	Immunoglobulin E-set superfamily protein	0.99999917
AT3G07890.1	Q1H5B2	3	canonical	5.0	45.32202900000007	-0.1107499999999999	8.800530815124514	100.0	141.6356	Ypt/Rab-GAP domain of gyp1p superfamily protein	0.99999917
AT3G07900.1	OFT24	3	canonical	7.0	65.36282490000013	-0.3772020725388598	9.648032188415527	69.79	118.4481	O-fucosyltransferase family protein	0.92999923
AT3G07910.1	Q9SFC3	3	canonical	3.0	7.367618699999998	0.6905405405405406	9.833830070495605	99.98	644.0038	reactive oxygen species modulator-like protein	0.6833328
AT3G07940.1	AGD11	3	canonical	17.0	42.91139780000002	-0.4579220779220779	5.89718189239502	99.98	168.4331	Calcium-dependent ARF-type GTPase activating protein family	0.99999917
AT3G07950.1	RBL19	3	canonical	8.0	34.08349330000005	0.3911184210526327	7.693578147888184	100.0	146.1115	rhomboid protein-like protein	0.98666584
AT3G07960.1	PI5K6	3	canonical	38.0	81.42135780000044	-0.727412587412586	8.730389213562013	99.28	128.1693	Phosphatidylinositol-4-phosphate 5-kinase family protein	0.9899992
AT3G07970.1	QRT2	3	canonical	14.0	48.57167380000004	-0.3054669703872442	8.943972969055178	78.79	76.1121	Pectin lyase-like superfamily protein	0.57999957
AT3G07980.1	M3KE2	3	canonical	73.0	151.13520840000112	-0.3312362838332097	5.926908683776855	99.98	33.2747	mitogen-activated protein kinase kinase kinase 6	0.99666584
AT3G07990.1	SCP27	3	canonical	31.0	52.14061610000006	-0.2413943355119827	7.9960298538208	99.84	130.7311	serine carboxypeptidase-like 27	0.9733325
AT3G08010.1	ATAB2	3	canonical	21.0	41.91652410000007	-0.1491978609625672	5.006117057800293	99.91	253.5435	RNA binding protein	0.9699992
AT3G08020.1	Q0WKW1	3	canonical	51.0	86.27072910000055	-0.6537869062901145	8.96318454742432	100.0	60.726	PHD finger family protein	0.99999917
AT3G08030.1	Q9SFB1	3	canonical	112.0	39.065383200000085	0.0347945205479451	7.168670082092285	100.0	1885.1323	DNA-directed RNA polymerase subunit beta (Protein of unknown function%2C DUF642)	0.99999917
AT3G08040.1	DTX43	3	canonical	4.0	55.94534490000012	0.6129277566539937	9.625403785705569	92.6	242.517	MATE efflux family protein	0.9366659
AT3G08505.1	C3H35	3	canonical	8.0	36.56204440000005	-0.5504643962848298	7.162588310241699	99.95	115.357	zinc finger (CCCH-type/C3HC4-type RING finger) family protein	0.9899992
AT3G08510.1	PLCD2	3	canonical	114.0	66.12149870000019	-0.4740103270223748	6.083215904235838	100.0	699.9472	phospholipase C 2	0.99999917
AT3G08530.1	CLAH2	3	canonical	1106.0	193.26881129999995	-0.1705813270698765	5.24523868560791	100.0	502.0845	Clathrin%2C heavy chain	0.99999917
AT3G08550.1	ELD1	3	canonical	29.0	59.88847000000016	-0.3354596622889307	8.703054618835449	100.0	89.2217	elongation defective 1 protein / ELD1 protein	0.99999917
AT3G08560.1	VATE2	3	canonical	29.0	26.852585200000007	-0.6574468085106381	9.203458213806153	50.8	188.0551	vacuolar H+-ATPase subunit E isoform 2	0.5966662
AT3G08570.1	Y3857	3	canonical	12.0	69.39474300000028	-0.2602917341977311	5.674202537536622	99.72	60.0227	Phototropic-responsive NPH3 family protein	0.97666585
AT3G08580.1	ADT1	3	canonical	243.0	41.475045300000005	-0.1202099737532814	9.835957527160645	100.0	5935.8698	ADP/ATP carrier 1	0.9799992
AT3G08590.1	PMG2	3	canonical	299.0	60.7630551000001	-0.2566071428571428	5.530684089660644	100.0	1594.6572	Phosphoglycerate mutase%2C 2%2C3-bisphosphoglycerate-independent	0.99999917
AT3G08600.1	Q9C9Z6	3	canonical	20.0	34.731670300000026	-0.0920886075949367	9.583048057556148	99.96	715.5434	transmembrane protein%2C putative (DUF1191)	0.99999917
AT3G08610.1	NDUA1	3	canonical	3.0	7.337533400000002	-0.1892307692307691	7.937879371643066	100.0	887.0511	NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit	0.9899992
AT3G08620.1	QKIL4	3	canonical	23.0	31.50058030000004	-0.5703180212014135	9.296808433532714	99.95	41.0945	RNA-binding KH domain-containing protein	0.95333254
AT3G08630.1	RER2	3	canonical	21.0	35.94988010000004	0.0622418879056047	8.520673561096192	99.95	189.3203	alphavirus core family protein (DUF3411)	0.99999917
AT3G08640.1	RER3	3	canonical	23.0	35.25210510000002	0.099406528189911	9.007603263854982	99.98	545.0922	alphavirus core family protein (DUF3411)	0.9933325
AT3G08650.1	ZTP50	3	canonical	5.0	61.923001200000186	0.7213445378151281	7.249665641784668	100.0	239.9783	ZIP metal ion transporter family	0.9833325
AT3G08670.1	Q9C9Y9	3	canonical	32.0	60.13847130000017	-0.8058201058201054	11.13441524505615	99.96	173.5587	serine/arginine repetitive matrix-like protein	0.99666584
AT3G08680.1	Y3868	3	canonical	37.0	69.40558070000007	-0.1359375	7.6173002243042	99.98	401.1724	Leucine-rich repeat protein kinase family protein	0.99999917
AT3G08690.1	UBC11	3	canonical	33.0	16.550897199999984	-0.3736486486486486	7.708242607116699	100.0	501.2113	ubiquitin-conjugating enzyme 11	0.99666584
AT3G08710.1	TRXH9	3	canonical	16.0	15.334183399999986	-0.2299999999999999	5.119851875305175	99.96	211.3365	thioredoxin H-type 9	0.9933325
AT3G08720.1	KPK2	3	canonical	10.0	53.03679860000007	-0.4560509554140127	6.268226814270019	100.0	1248.3889	serine/threonine protein kinase 2	0.99999917
AT3G08730.1	KPK1	3	canonical	8.0	52.58736750000006	-0.4440860215053764	5.808569908142091	100.0	819.8364	protein-serine kinase 1	0.99999917
AT3G08740.1	Q8VZW6	3	canonical	56.0	26.227819200000003	-0.1754237288135594	8.611251640319825	99.96	770.8927	elongation factor P (EF-P) family protein	0.99999917
AT3G08760.1	Q9C9Y3	3	canonical	23.0	61.06091300000016	-0.448473967684021	9.5185152053833	100.0	196.6019	Protein kinase superfamily protein	0.99666584
